,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1
59346,1.0,1.0,41.0,38.0,-2.060222384701406
59347,3.0,2.0,69.0,63.0,0.038872584789615534
59348,1.0,1.0,41.0,41.0,-1.9580373085401943
59349,2.0,1.0,38.0,38.0,-1.5608508609623029
59350,4.0,3.0,143.0,143.0,3.3576626326770445
59351,1.0,1.0,28.0,28.0,-2.441696319836804
59352,3.0,2.0,106.0,79.0,0.5039728282942062
59353,5.0,4.0,168.0,159.0,4.196537909337205
59354,2.0,1.0,50.0,40.0,-1.4878359261988796
59355,1.0,1.0,70.0,40.0,-1.1790763654367364
59356,4.0,2.0,83.0,70.0,0.5356928400357268
59357,3.0,2.0,78.0,74.0,0.533369173611276
59358,3.0,2.0,100.0,62.0,0.5621097709651508
59359,3.0,2.0,74.0,70.0,0.14509106766440663
59360,2.0,1.0,34.0,32.0,-1.817134539431648
59361,2.0,1.0,54.0,47.0,-1.3784870116467516
59362,4.0,3.0,174.0,103.0,2.7300976444707015
59363,2.0,1.0,108.0,102.0,1.3747876445797809
59364,1.0,1.0,37.0,37.0,-2.070870506404272
59365,3.0,2.0,55.0,52.0,-0.33760560643806226
59366,3.0,2.0,64.0,61.0,-0.26486387436477726
59367,2.0,1.0,50.0,47.0,-1.4601960258669882
59368,4.0,3.0,142.0,132.0,3.2138314438253786
59369,5.0,4.0,185.0,135.0,4.69878267347417
59370,4.0,2.0,87.0,82.0,1.1957128640469306
59371,4.0,3.0,77.0,73.0,1.0395607754639686
59372,1.0,1.0,22.0,22.0,-2.50204394350539
59373,1.0,1.0,25.0,25.0,-2.460972279080342
59374,2.0,1.0,34.0,34.0,-1.791734085616212
59375,3.0,2.0,65.0,60.0,0.2860080670238347
59376,3.0,2.0,59.0,56.0,-0.41689141358488985
59377,3.0,2.0,53.0,53.0,-0.4780668893278946
59378,2.0,1.0,53.0,45.0,-1.3790271531229306
59379,2.0,2.0,60.0,52.0,-0.6007957960418749
59380,3.0,2.0,71.0,65.0,-0.04325621332538845
59381,3.0,2.0,65.0,55.0,-0.04903899263965209
59382,2.0,1.0,68.0,45.0,-1.132486677179486
59383,3.0,2.0,78.0,68.0,0.2453059476650806
59384,2.0,1.0,55.0,45.0,-1.3743013188784552
59385,4.0,3.0,130.0,118.0,2.559326306840319
59386,2.0,1.0,51.0,45.0,-1.2200117166720323
59387,2.0,1.0,48.0,42.0,-1.3171560355860306
59388,4.0,3.0,140.0,77.0,1.536410850035489
59389,3.0,2.0,120.0,90.0,1.001806831174768
59390,3.0,2.0,40.0,40.0,-0.7121277990734217
59391,4.0,3.0,94.0,90.0,1.5458191164213453
59392,2.0,1.0,314.0,44.0,1.0074224646100391
59393,3.0,2.0,72.0,55.0,-0.16181645921348578
59394,2.0,1.0,26.0,26.0,-2.078359396617815
59395,4.0,2.0,164.4,160.0,2.616854873683321
59396,3.0,2.0,74.7,49.0,-0.0727436301662163
59397,2.0,1.0,64.0,57.0,-0.9575057923807494
59398,1.0,1.0,34.0,34.0,-2.073747747501977
59399,3.0,2.0,71.0,71.0,0.5171409881153888
59400,4.0,3.0,100.0,91.0,1.7723287538052883
59401,2.0,1.0,55.0,50.0,-1.0979661524160604
59402,3.0,2.0,64.0,61.0,-0.1417710960534318
59403,4.0,3.0,71.0,63.0,0.8393285371343079
59404,4.0,3.0,230.0,160.0,3.8362963955831524
59405,6.0,4.0,181.0,177.0,5.991702867338218
59406,2.0,1.0,50.0,48.0,-1.3489701734977677
59407,2.0,1.0,43.0,37.0,-1.7198621431222805
59408,3.0,2.0,58.0,50.0,-0.3594696228840808
59409,8.0,4.0,230.0,230.0,7.2663725280266105
59410,3.0,2.0,150.0,115.0,1.415928220815777
59411,2.0,1.0,50.0,47.0,-1.3257402553285895
59412,3.0,4.0,298.1,235.0,6.933315981422102
59413,2.0,1.0,47.0,47.0,-1.443978653875235
59414,1.0,1.0,33.0,30.0,-2.0945362779272143
59415,3.0,2.0,80.0,80.0,0.96723276848566
59416,3.0,2.0,126.0,82.0,1.1701282488060951
59417,3.0,2.0,82.0,49.0,-0.12284891436323281
59418,1.0,1.0,33.0,33.0,-2.243562994391878
59419,4.0,3.0,150.0,100.0,2.3017434839966473
59420,3.0,2.0,44.0,41.0,-0.6773774307781116
59421,3.0,2.0,73.0,67.0,0.2656271219145459
59422,3.0,2.0,62.0,60.0,-0.12956901858876402
59423,4.0,3.0,124.0,124.0,2.440131242757958
59424,1.0,1.0,37.0,35.0,-2.07822659418631
59425,3.0,2.0,94.0,77.0,0.49873001356869023
59426,3.0,2.0,63.0,63.0,-0.09577127463107557
59427,4.0,3.0,80.0,74.0,0.7034213981018718
59428,4.0,3.0,70.0,70.0,0.9993319728288291
59429,2.0,1.0,50.7,34.0,-1.5750166599340245
59430,3.0,2.0,175.0,140.0,2.333807835941069
59431,3.0,2.0,67.0,67.0,-0.021489541584468076
59432,2.0,1.0,37.0,37.0,-1.8040833024812155
59433,6.0,3.0,187.0,102.0,3.662845067850859
59434,2.0,1.0,32.0,32.0,-2.001774644852344
59435,2.0,1.0,35.0,35.0,-1.8727625144252926
59436,3.0,2.0,79.0,68.0,-0.14068698179857564
59437,3.0,2.0,73.0,52.0,-0.3107313086207606
59438,2.0,1.0,31.0,31.0,-1.9448787903828562
59439,1.0,1.0,26.0,26.0,-2.419933801751565
59440,2.0,1.0,51.6,34.0,-1.5931221661753994
59441,4.0,3.0,82.0,72.0,1.2098523846768696
59442,3.0,2.0,64.0,61.0,0.000824579802769345
59443,4.0,3.0,181.0,143.0,3.1643753996240553
59444,3.0,2.0,69.0,60.0,0.3322421234161565
59445,2.0,1.0,61.0,61.0,-0.8133417919662965
59446,2.0,1.0,37.0,35.0,-1.8584377894619535
59447,1.0,1.0,30.0,28.0,-2.2661458519669075
59448,3.0,2.0,61.0,53.0,-0.24825346315740607
59449,2.0,1.0,33.0,31.0,-1.9014434727966658
59450,2.0,1.0,39.0,39.0,-1.7503201824966783
59451,1.0,1.0,62.0,33.0,-1.66953109152498
59452,3.0,2.0,73.0,73.0,0.14566442629562912
59453,3.0,2.0,243.9,219.0,4.132086946114857
59454,3.0,2.0,58.0,54.0,-0.19621216897669774
59455,3.0,2.0,148.0,70.0,1.1095535640706098
59456,2.0,1.0,40.0,37.0,-1.7318630114329998
59457,2.0,1.0,157.0,157.0,1.4244086615247997
59458,2.0,1.0,93.0,48.0,-0.6480018869540184
59459,3.0,2.0,74.0,67.0,0.02997164281054042
59460,3.0,2.0,145.0,77.0,1.1611953165644255
59461,3.0,2.0,86.0,77.0,0.621285991908929
59462,3.0,2.0,72.0,63.0,0.4390619788420607
59463,3.0,2.0,67.0,59.6,-0.03644295428063792
59464,3.0,2.0,59.0,50.4,-0.0669299914834283
59465,5.0,4.0,185.0,164.0,5.016902205618354
59466,4.0,3.0,193.0,193.0,4.607204224208214
59467,2.0,2.0,66.0,62.0,0.4767399598625716
59468,2.0,1.0,42.0,38.0,-1.7250000997426265
59469,2.0,1.0,70.0,44.0,-1.2338551974569143
59470,3.0,2.0,82.0,75.0,0.2200131172790206
59471,3.0,2.0,89.0,76.0,0.45547986151591596
59472,4.0,3.0,210.0,95.0,2.710280959164701
59473,4.0,3.0,161.0,123.0,2.5725052439395406
59474,3.0,2.0,52.0,47.0,-0.43203976023960217
59475,3.0,2.0,90.0,78.0,0.4903920948563158
59476,3.0,2.0,75.0,75.0,0.10554309232752766
59477,4.0,3.0,159.0,143.0,4.05726161676458
59478,3.0,2.0,99.0,85.0,0.9687734430379528
59479,4.0,3.0,92.0,82.0,1.9639707858003883
59480,1.0,1.0,39.0,33.0,-2.0918447978090313
59481,3.0,2.0,290.0,125.0,3.3319681102610073
59482,4.0,3.0,147.0,129.0,3.2388308946666506
59483,2.0,1.0,50.0,50.0,-1.4154907231218454
59484,2.0,1.0,76.0,63.0,-0.899228335783797
59485,4.0,3.0,110.0,82.6,2.348152858791731
59486,1.0,1.0,52.0,50.0,-1.7570683319953213
59487,4.0,3.0,165.0,137.0,3.5265945478119023
59488,2.0,2.0,60.7,43.0,-0.8298237133385282
59489,2.0,1.0,46.0,45.0,-1.5709720250474186
59490,4.0,3.0,94.0,85.0,1.1915305131092082
59491,3.0,2.0,54.0,54.0,-0.32648321529717816
59492,3.0,2.0,71.0,63.0,-0.24847763135197146
59493,2.0,1.0,45.0,45.0,-1.486904879831255
59494,2.0,1.0,39.0,39.0,-1.443972332464441
59495,1.0,1.0,37.0,32.0,-2.077679897487634
59496,3.0,2.0,53.0,51.0,-0.32934224383386385
59497,4.0,3.0,117.0,97.0,2.041429715559763
59498,2.0,1.0,40.0,38.0,-1.6901813171813294
59499,2.0,1.0,62.0,62.0,-1.1350211968091886
59500,2.0,1.0,51.0,51.0,-1.3835640204059347
59501,2.0,1.0,63.0,60.7,-1.0037207986244552
59502,2.0,1.0,52.0,33.0,-1.411709450383239
59503,3.0,2.0,66.0,61.0,-0.11951585176141671
59504,1.0,1.0,39.0,36.0,-2.129146848681588
59505,2.0,1.0,60.0,45.0,-1.073640309298035
59506,3.0,2.0,68.0,62.0,0.05764127890980522
59507,4.0,3.0,110.0,110.0,2.834119059978768
59508,1.0,1.0,41.0,36.0,-2.155319602858604
59509,3.0,2.0,175.0,95.0,1.303063721885663
59510,3.0,2.0,86.0,63.0,0.31672752804564325
59511,7.0,5.0,240.0,240.0,8.212119039668508
59512,3.0,2.0,65.0,65.0,0.04906320410713202
59513,2.0,1.0,50.0,48.0,-1.339954667561359
59514,5.0,4.0,145.0,97.0,3.272001221042147
59515,3.0,2.0,66.0,63.0,-0.24138714825519608
59516,4.0,3.0,67.0,67.0,0.9420507506393401
59517,2.0,1.0,38.0,34.0,-1.6911288977566332
59518,4.0,3.0,150.0,131.0,3.2408622707993655
59519,2.0,1.0,56.0,49.0,-1.2900431163581632
59520,3.0,2.0,83.0,83.0,0.245922964197917
59521,3.0,2.0,80.0,70.0,0.8666933448025425
59522,2.0,1.0,33.0,31.0,-1.8352770427613747
59523,6.0,3.0,150.0,150.0,3.7508479828734624
59524,1.0,1.0,35.0,35.0,-2.0966078222784064
59525,3.0,2.0,70.0,70.0,-0.040616189922293204
59526,4.0,3.0,107.0,92.0,2.114733257050834
59527,3.0,2.0,58.0,52.0,-0.2747640770707175
59528,1.0,1.0,33.0,30.0,-2.197881867327937
59529,1.0,1.0,16.0,16.0,-2.7821688373156865
59530,3.0,2.0,50.0,50.0,-0.2669339118738358
59531,2.0,1.0,45.0,45.0,-1.5707633770451481
59532,3.0,2.0,94.0,89.0,0.7325759209039288
59533,1.0,1.0,37.0,29.0,-2.0715641718030935
59534,3.0,2.0,110.0,110.0,2.022219638496173
59535,4.0,3.0,154.0,140.0,4.343357135003499
59536,2.0,1.0,46.3,38.0,-1.6479653187195373
59537,3.0,2.0,65.0,59.0,-0.15783632308004247
59538,4.0,3.0,130.0,120.0,3.080793463358409
59539,2.0,1.0,45.0,32.0,-1.5815427948359242
59540,3.0,2.0,58.0,53.0,-0.2627398190139528
59541,4.0,2.0,91.0,81.0,1.0175581948714372
59542,2.0,1.0,42.0,42.0,-1.525859060602695
59543,3.0,2.0,88.0,83.0,0.5968249536889245
59544,1.0,1.0,39.0,36.0,-2.0177993473185305
59545,4.0,3.0,62.0,62.0,0.5973354761949915
59546,3.0,2.0,89.0,89.0,0.7250852162315405
59547,4.0,3.0,127.0,118.0,2.4792876614605044
59548,4.0,3.0,69.0,69.0,0.8298756697259865
59549,3.0,2.0,61.0,56.0,-0.26480919549643533
59550,1.0,1.0,35.0,30.0,-2.1129234182005954
59551,3.0,2.0,58.0,54.0,-0.16851948984699813
59552,5.0,3.0,144.0,132.0,3.367295795584187
59553,4.0,3.0,65.8,60.0,0.6166885149580748
59554,4.0,3.0,68.0,60.0,0.7088646322421038
59555,6.0,4.0,162.0,162.0,4.290967293194049
59556,3.0,2.0,48.0,48.0,-0.2587455163218329
59557,1.0,1.0,41.0,31.0,-2.274678603192689
59558,3.0,2.0,66.0,60.0,-0.31573898475698303
59559,5.0,4.0,260.0,180.0,6.278227602507218
59560,3.0,2.0,52.0,52.0,-0.4995369483925921
59561,4.0,3.0,77.0,74.0,1.1822484817215493
59562,2.0,1.0,67.0,67.0,-0.9333140635656778
59563,3.0,2.0,66.0,60.0,0.04095729150144675
59564,3.0,2.0,73.0,72.0,0.5168916501578872
59565,2.0,1.0,46.0,46.0,-1.4438676974107039
59566,4.0,3.0,103.0,90.0,2.2976295508880233
59567,4.0,3.0,89.0,85.0,1.3935088908946103
59568,1.0,1.0,31.0,25.0,-2.3196190572377775
59569,4.0,3.0,90.0,85.0,1.5334233239970723
59570,3.0,2.0,102.0,88.0,0.5406770605809387
59571,2.0,1.0,51.0,45.0,-1.466022947663419
59572,4.0,3.0,101.0,92.0,2.1065606034486177
59573,4.0,3.0,81.0,81.0,1.1666478246825374
59574,4.0,2.0,112.6,91.0,1.374604993896805
59575,3.0,2.0,41.0,41.0,-0.7500257533334981
59576,3.0,2.0,56.0,49.0,-0.3670813133388271
59577,5.0,4.0,121.0,109.0,2.915693439149772
59578,2.0,1.0,50.0,45.0,-1.2004700509766726
59579,4.0,3.0,170.0,129.6,2.9706936650349856
59580,3.0,2.0,76.0,57.0,-0.16480867819640263
59581,4.0,3.0,87.0,87.0,1.5651346373223955
