,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1,tiene_cochera,tiene_parrilla,tiene_pileta,tiene_terraza,expensas
18136,4.0,3.0,136.0,79.0,1.6979673754856668,0,1,0,1,
18137,2.0,1.0,64.0,41.0,-1.360415084649976,0,0,0,1,Con expensas
18138,3.0,2.0,77.0,77.0,0.5103370763176268,0,0,0,0,Con expensas
18139,1.0,1.0,37.0,34.0,-2.014148316539229,0,1,0,1,
18140,1.0,1.0,34.0,30.0,-2.1777828684671188,1,0,1,0,Con expensas
18141,3.0,2.0,74.0,66.0,0.0758749701162619,0,0,0,1,Bajas expensas
18142,1.0,1.0,40.0,34.0,-2.024053516244151,0,0,0,0,Con expensas
18143,3.0,1.0,198.0,43.0,1.5540621121456828,0,0,0,1,Con expensas
18144,2.0,1.0,35.0,35.0,-1.6222711475086122,0,0,0,0,
18145,3.0,2.0,66.0,66.0,0.0421573002707895,1,0,0,0,
18146,3.0,2.0,115.0,62.0,0.4989465086437092,1,0,0,0,
18147,5.0,3.0,220.0,186.0,5.561442279863225,1,0,0,0,Con expensas
18148,2.0,1.0,51.0,37.0,-1.293213606881174,1,0,1,0,Con expensas
18149,2.0,1.0,50.0,50.0,-1.0150894418648584,1,1,0,1,
18150,4.0,3.0,88.0,82.0,1.335520663615413,1,0,0,0,Con expensas
18151,1.0,1.0,44.0,40.0,-1.9444966564804944,0,1,0,1,Con expensas
18152,3.0,2.0,74.0,67.0,-0.0595568863539668,0,0,0,0,Con expensas
18153,4.0,3.0,75.0,70.0,1.198460062944435,1,0,0,0,Con expensas
18154,3.0,2.0,106.0,63.0,0.2902199494145773,0,0,0,1,
18155,2.0,1.0,49.0,46.0,-1.3590120038245492,0,0,0,0,
18156,4.0,3.0,111.0,76.0,1.7237775416414605,0,1,1,1,Con expensas
18157,5.0,3.0,204.0,169.0,4.488645708947778,1,1,1,1,
18158,2.0,1.0,130.0,49.0,-0.063209102758766,0,0,0,1,
18159,2.0,1.0,40.0,36.0,-1.6930448850277218,0,0,0,0,
18160,2.0,1.0,125.0,52.0,0.1906714159706311,1,0,0,1,
18161,3.0,2.0,100.0,64.0,0.4983545689192687,0,0,0,1,
18162,1.0,1.0,32.0,29.0,-2.3188393733073864,0,0,0,0,Con expensas
18163,2.0,1.0,48.0,34.0,-1.6102125589014318,0,0,0,1,
18164,2.0,1.0,51.0,46.0,-1.3078752815132304,0,0,0,0,
18165,1.0,1.0,34.0,34.0,-2.013630904700661,0,0,1,0,Con expensas
18166,2.0,1.0,51.0,46.0,-1.314117671731311,0,0,1,0,Con expensas
18167,3.0,2.0,89.0,85.0,0.9300325965759688,1,0,0,0,Con expensas
18168,3.0,2.0,80.0,63.0,-0.0607078353175136,0,0,0,1,Con expensas
18169,2.0,1.0,43.0,38.0,-1.536873567013465,0,0,0,1,Con expensas
18170,3.0,2.0,63.0,57.0,-0.1216294773195979,0,0,0,1,
18171,3.0,2.0,91.0,72.0,0.4601671379500139,0,0,0,0,
18172,1.0,1.0,83.0,33.0,-1.601518192082202,1,0,0,1,Con expensas
18173,1.0,1.0,35.0,30.0,-2.2327769749127118,0,1,1,0,
18174,3.0,2.0,74.0,66.0,0.0997823527725323,0,1,0,0,Con expensas
18175,4.0,3.0,105.0,98.0,2.133821668996914,1,1,1,1,
18176,5.0,4.0,73.0,73.0,1.699158740391528,0,0,0,0,Con expensas
18177,2.0,1.0,65.0,60.0,-0.6606868394173815,0,0,1,0,Con expensas
18178,1.0,1.0,33.0,26.0,-2.293884008193143,0,1,0,0,
18179,4.0,3.0,161.0,141.0,4.054348490411144,1,1,0,1,Con expensas
18180,3.0,2.0,100.0,79.5,1.0012024408042275,1,0,0,0,
18181,3.0,2.0,68.0,54.0,-0.1803873723425018,0,0,0,0,Con expensas
18182,2.0,1.0,72.0,50.0,-0.8644026736914672,1,1,1,1,Bajas expensas
18183,3.0,2.0,55.0,50.0,-0.2666840174455765,1,1,0,0,
18184,2.0,1.0,45.0,41.0,-1.2796299935796047,1,0,1,0,
18185,1.0,1.0,26.0,26.0,-2.4489353383658727,0,1,0,0,Bajas expensas
18186,3.0,2.0,56.0,56.0,-0.2792621178578252,0,0,0,0,Con expensas
18187,1.0,1.0,35.0,31.0,-2.187325119116044,1,1,0,0,Con expensas
18188,4.0,3.0,125.0,98.0,2.6326751463896647,1,1,0,0,
18189,4.0,3.0,176.0,134.0,3.5463052476045083,0,0,0,1,Con expensas
18190,3.0,2.0,69.0,42.0,-0.3376280850000158,0,0,0,1,Con expensas
18191,3.0,2.0,131.5,90.0,1.62041173961631,0,1,0,1,
18192,3.0,2.0,100.0,100.0,1.943301477910812,1,1,0,1,
18193,3.0,2.0,226.0,126.0,2.433882679062042,0,1,0,1,
18194,3.0,2.0,63.0,55.0,-0.0895643773349572,0,0,0,1,
18195,4.0,4.0,134.0,127.0,3.014330934173848,1,1,0,1,Con expensas
18196,3.0,2.0,71.0,64.0,0.0023613514898242,1,0,1,1,
18197,2.0,1.0,48.0,45.0,-1.359965055316399,0,0,0,0,
18198,2.0,1.0,55.0,55.0,-1.113361118454534,1,0,0,0,Con expensas
18199,2.0,1.0,45.0,42.0,-1.611222649498555,0,0,1,1,
18200,1.0,1.0,22.0,22.0,-2.549504206367155,0,0,0,0,Con expensas
18201,1.0,1.0,29.0,29.0,-2.233533221012806,1,0,1,1,
18202,4.0,3.0,168.0,150.0,3.7547937887383305,1,0,0,1,Con expensas
18203,2.0,1.0,60.0,50.0,-1.1359626618575076,0,1,1,1,
18204,4.0,3.0,97.0,72.0,1.1777652536857386,0,0,1,0,Bajas expensas
18205,3.0,2.0,85.0,85.0,0.2877944965235866,0,0,0,0,Sin expensas
18206,3.0,2.0,68.9,52.0,-0.1762069944373753,0,0,0,1,Bajas expensas
18207,1.0,1.0,32.0,32.0,-2.319074151349709,0,0,0,0,Con expensas
18208,2.0,1.0,30.0,30.0,-1.9306116443323065,0,0,0,0,Con expensas
18209,1.0,1.0,32.0,29.0,-2.1592921252964863,1,1,1,0,Bajas expensas
18210,4.0,3.0,135.0,126.0,3.4940499288410334,1,0,1,0,
18211,4.0,3.0,197.0,167.0,4.328547437557122,1,1,0,1,Con expensas
18212,3.0,2.0,155.0,90.0,1.36141702413629,0,1,0,1,
18213,3.0,2.0,63.0,60.0,-0.2938733576394832,0,0,0,0,
18214,1.0,1.0,40.0,36.0,-2.14786818836356,0,0,0,0,Con expensas
18215,3.0,3.0,78.0,73.0,0.6101262072096578,0,0,0,0,
18216,3.0,2.0,48.0,48.0,-0.4756449718012656,1,0,0,0,Bajas expensas
18217,5.0,4.0,196.0,182.0,5.559410884962654,1,0,0,0,
18218,4.0,3.0,109.0,109.0,1.9009722368733648,0,0,0,0,
18219,2.0,1.0,47.0,42.0,-1.3761229150434218,1,0,0,0,
18220,2.0,1.0,131.0,103.0,0.505113916911375,0,1,0,1,
18221,2.0,1.0,41.0,36.0,-1.642713723781816,0,1,0,0,Con expensas
18222,2.0,1.0,50.6,41.0,-1.4650814468945237,0,0,0,0,Con expensas
18223,3.0,2.0,61.0,61.0,-0.2500205105146239,0,0,0,0,
18224,3.0,2.0,53.0,53.0,-0.3826413885027755,0,0,0,0,Con expensas
18225,2.0,1.0,65.0,42.0,-1.3841532417862243,0,0,0,0,Bajas expensas
18226,1.0,1.0,22.0,22.0,-2.429621151248096,0,0,0,0,Con expensas
18227,4.0,3.0,121.0,102.0,2.0270381699112727,0,1,0,0,
18228,4.0,3.0,127.0,105.0,2.4016525390626566,1,1,0,1,Con expensas
18229,5.0,4.0,106.0,106.0,2.751910257058002,0,0,0,1,Sin expensas
18230,4.0,3.0,102.0,90.0,1.9898214302215025,1,0,0,1,
18231,6.0,3.0,181.0,181.0,4.4649733464117976,0,1,0,1,Sin expensas
18232,4.0,3.0,85.0,75.0,1.1405757485021666,0,0,0,0,
18233,3.0,2.0,67.0,67.0,-0.1907771689545118,0,0,0,0,Bajas expensas
18234,4.0,3.0,293.2,244.0,6.593043875154605,0,0,0,0,
18235,1.0,1.0,27.0,27.0,-2.3954644136192527,0,0,0,0,
18236,4.0,3.0,110.0,102.0,2.176077578411986,0,0,0,0,Con expensas
18237,3.0,2.0,100.0,90.0,0.7169814049452307,0,1,1,1,Con expensas
18238,2.0,1.0,92.0,53.0,-0.3222705797057679,0,1,0,1,Con expensas
18239,3.0,2.0,47.0,47.0,-0.5952637149377393,0,0,0,0,Con expensas
18240,2.0,1.0,39.0,38.0,-1.5460286902175917,1,0,0,0,
18241,3.0,2.0,106.0,100.0,0.8804685849953691,0,0,0,1,Con expensas
18242,1.0,1.0,36.0,36.0,-2.198884076524646,1,1,0,1,Con expensas
18243,3.0,2.0,62.0,62.0,-0.3149533983733486,0,0,0,0,Con expensas
18244,2.0,1.0,40.0,40.0,-1.6826853852358183,0,0,0,0,Con expensas
18245,2.0,1.0,50.0,44.0,-1.388829110060439,0,0,0,0,
18246,3.0,1.0,75.0,72.0,0.1031984489652392,1,0,0,0,
18247,4.0,3.0,210.0,210.0,5.586449240582507,1,0,1,0,
18248,1.0,1.0,32.0,30.0,-2.253020974512934,0,0,0,0,Con expensas
18249,4.0,3.0,112.0,112.0,1.9648770965952485,0,0,0,0,Con expensas
18250,4.0,3.0,112.0,96.0,2.229583878237362,1,1,1,0,
18251,2.0,1.0,64.0,60.0,-0.9197713320639308,0,0,0,1,Sin expensas
18252,3.0,2.0,79.1,65.0,0.0538362893884529,0,0,0,0,
18253,4.0,3.0,103.0,94.0,1.9326564614554536,0,0,0,0,Con expensas
18254,3.0,2.0,59.0,55.0,-0.2477884280557049,1,0,0,0,Con expensas
18255,5.0,4.0,92.0,92.0,2.6868254864420678,1,0,0,0,
18256,1.0,1.0,32.0,29.0,-2.128084787800312,0,0,1,1,
18257,3.0,2.0,57.0,57.0,-0.3224727666679288,0,0,0,0,Bajas expensas
18258,1.0,1.0,35.0,33.0,-2.1674444866571045,0,1,1,0,
18259,2.0,1.0,50.0,40.0,-1.546839725545439,0,0,1,1,Sin expensas
18260,1.0,1.0,22.0,22.0,-2.526248856174876,0,0,0,0,
18261,2.0,1.0,44.2,38.0,-1.658057393578818,0,1,0,0,
18262,5.0,3.0,177.0,150.0,3.881898679928684,1,0,0,1,
18263,3.0,2.0,68.0,65.0,0.011144364742307,1,1,0,1,
18264,2.0,1.0,47.0,47.0,-1.427186128193825,0,0,0,0,Con expensas
18265,4.0,3.0,76.0,76.0,1.3251993287400832,0,0,0,0,Con expensas
18266,3.0,2.0,69.0,53.0,-0.1574661151511706,0,0,0,1,Con expensas
18267,2.0,1.0,45.0,42.0,-1.6383315196316688,1,0,0,1,
18268,4.0,3.0,118.0,109.0,2.45942627591306,0,0,0,0,Con expensas
18269,1.0,1.0,72.0,35.0,-1.785445998942642,1,1,0,1,Con expensas
18270,1.0,1.0,35.0,34.0,-2.1048960536332704,0,1,0,0,
18271,1.0,1.0,35.0,35.0,-2.1025424195952,0,0,0,1,
18272,3.0,2.0,70.0,70.0,0.2639709499890072,0,0,0,1,
18273,2.0,1.0,74.0,71.0,-0.653296979590521,1,0,0,0,
18274,3.0,2.0,88.0,84.0,0.5462494427165805,0,0,0,0,Con expensas
18275,3.0,2.0,58.0,54.0,-0.335057070642493,0,0,0,0,Con expensas
18276,3.0,2.0,60.0,54.0,-0.4708233848166545,0,0,0,1,Con expensas
18277,3.0,2.0,92.0,83.0,0.5950065380908788,0,0,0,0,Con expensas
18278,4.0,3.0,124.0,118.0,2.483465293816934,0,0,0,0,
18279,3.0,2.0,70.0,70.0,-0.0340488653135668,1,0,0,0,Con expensas
18280,3.0,2.0,75.0,55.0,-0.1591669887791841,0,0,0,1,
18281,4.0,3.0,102.0,102.0,1.80645253989866,0,0,0,0,
18282,4.0,1.0,140.0,130.0,2.1072423771418705,1,0,0,1,
18283,2.0,1.0,53.0,46.0,-1.3030509994831836,0,1,0,1,
18284,3.0,2.0,57.0,54.0,-0.3386624901964016,0,0,0,0,
18285,2.0,1.0,49.0,42.0,-1.4220525586733772,0,0,0,0,Con expensas
18286,4.0,3.0,63.0,60.0,0.4207522228913908,0,1,0,0,Con expensas
18287,3.0,2.0,108.0,90.0,2.2220555831837925,1,1,1,0,Con expensas
18288,3.0,2.0,52.0,46.0,-0.5252835492579344,0,0,0,0,Con expensas
18289,3.0,2.0,69.0,62.0,0.0622797303840495,0,0,0,1,Con expensas
18290,3.0,2.0,82.0,78.0,0.1941208603423654,0,0,0,0,Con expensas
18291,1.0,1.0,33.0,29.0,-2.291060688919829,0,1,0,0,
18292,1.0,1.0,52.0,52.0,-1.5667375877434753,1,1,0,1,
18293,2.0,1.0,58.0,55.0,-1.0876566188276038,1,0,0,1,
18294,5.0,3.0,166.0,166.0,4.36341100934989,1,0,0,1,
18295,3.0,2.0,77.0,73.0,0.1212853639070492,0,0,0,0,Con expensas
18296,2.0,1.0,80.0,40.0,-1.202907282278379,0,0,0,1,
18297,2.0,1.0,120.0,70.0,0.7028147359708112,1,1,1,1,Con expensas
18298,1.0,1.0,42.0,29.0,-2.01950112873938,0,0,0,1,
18299,3.0,2.0,86.7,69.0,0.3646004527480587,1,0,0,1,Bajas expensas
18300,4.0,3.0,100.0,71.0,1.475557612538851,0,0,0,1,Con expensas
18301,2.0,1.0,66.0,55.0,-1.1043073427122103,0,1,1,1,
18302,4.0,3.0,98.0,86.0,1.5312348377642582,0,0,0,0,Con expensas
18303,3.0,2.0,146.0,78.0,1.0120158568782536,0,0,0,1,Sin expensas
18304,2.0,1.0,64.0,53.0,-1.1436487302469738,1,0,0,0,
18305,1.0,1.0,35.0,35.0,-2.2895074974197547,0,0,0,0,
18306,2.0,1.0,38.0,38.0,-1.7005522858885007,0,0,0,0,
18307,3.0,2.0,74.0,74.0,0.3435263702919126,1,1,1,0,
18308,1.0,1.0,34.0,32.0,-2.194776574570469,0,0,0,0,Con expensas
18309,2.0,1.0,50.7,38.0,-1.5460811454299248,0,0,0,1,
18310,2.0,1.0,67.0,67.0,-0.1790941951002807,1,1,1,0,Con expensas
18311,3.0,2.0,192.0,73.0,1.8624540627140391,0,0,0,0,Con expensas
18312,1.0,1.0,33.0,30.0,-2.277423054306281,0,0,1,1,
18313,2.0,1.0,58.0,44.0,-1.137934264104322,0,0,1,1,
18314,4.0,3.0,85.0,79.0,1.265985247196324,0,0,0,0,
18315,5.0,4.0,170.0,150.0,4.246175644833386,1,0,0,0,
18316,3.0,2.0,60.0,52.0,-0.1939493070079961,0,0,0,0,
18317,1.0,1.0,21.0,21.0,-2.5427849139336747,0,0,0,0,
18318,4.0,3.0,140.0,130.0,3.47146675629986,1,1,0,0,
18319,5.0,4.0,258.0,228.0,7.113475206705139,0,0,0,1,
18320,3.0,2.0,73.0,73.0,0.8272694076301608,1,0,0,1,Con expensas
18321,2.0,1.0,60.0,60.0,-0.7262350705442172,0,0,0,1,
18322,4.0,3.0,80.0,80.0,1.3050475785699935,0,0,0,1,Con expensas
18323,1.0,1.0,51.0,33.0,-2.095130536291536,1,0,0,0,Con expensas
18324,3.0,2.0,57.0,52.0,-0.3582140410480913,0,0,0,0,
18325,1.0,1.0,29.0,29.0,-2.3720645603338317,0,0,0,0,
18326,3.0,2.0,60.0,54.0,-0.2521250365957638,0,1,0,1,Con expensas
18327,2.0,1.0,40.0,40.0,-1.6561585892131756,0,0,0,0,
18328,3.0,2.0,80.0,60.0,0.1912235421884205,1,1,0,1,Con expensas
18329,2.0,1.0,50.0,36.0,-1.3934586271259082,0,0,0,1,
18330,3.0,2.0,68.8,55.0,-0.1743543253466355,0,0,0,0,Con expensas
18331,5.0,3.0,120.0,111.0,3.0975912839616915,1,0,1,0,Bajas expensas
18332,1.0,1.0,18.0,18.0,-2.671224408366298,0,0,0,1,Con expensas
18333,4.0,3.0,133.0,110.0,2.423948609231852,0,1,0,0,
18334,3.0,2.0,54.6,54.0,-0.5457277817921993,0,0,0,0,
18335,2.0,1.0,37.0,37.0,-1.7543250450927128,0,0,0,0,Bajas expensas
18336,2.0,1.0,31.0,31.0,-1.9941730121059449,0,0,0,0,
18337,2.0,1.0,49.0,40.0,-1.474275036197819,0,0,0,1,
18338,2.0,1.0,55.0,51.0,-1.2435669034956565,0,1,0,1,
18339,4.0,3.0,69.0,68.0,0.8928553464982161,0,0,0,0,
18340,3.0,2.0,90.0,90.0,0.6041967613889095,0,1,1,1,
18341,3.0,2.0,180.0,120.0,1.8625109757257785,0,0,0,1,Con expensas
18342,1.0,1.0,46.0,32.0,-2.024953936709032,0,1,0,0,
18343,2.0,1.0,54.0,54.0,-1.3300629092987442,1,1,0,1,Con expensas
18344,3.0,1.0,142.9,110.0,1.3014930502487123,0,0,0,0,
18345,2.0,1.0,39.0,39.0,-1.5657602488629558,0,0,1,1,
18346,3.0,2.0,54.0,50.0,-0.577453042628078,0,0,0,0,Con expensas
18347,1.0,1.0,50.3,38.0,-1.881056681604008,0,0,0,0,
18348,3.0,2.0,42.0,41.0,-0.7449265871582864,0,0,0,0,
18349,1.0,1.0,43.0,38.0,-1.877054490492015,1,0,1,1,Con expensas
18350,2.0,1.0,45.0,45.0,-1.5866804356297046,0,0,0,0,Bajas expensas
18351,2.0,1.0,37.0,35.0,-1.7786414256786147,0,0,1,0,
18352,2.0,1.0,59.0,53.0,-1.154253170755321,1,1,0,1,
18353,5.0,4.0,205.0,195.0,5.108682298124071,1,1,0,1,
18354,2.0,1.0,46.0,44.0,-1.586046604361549,0,0,0,0,
18355,2.0,1.0,48.0,43.0,-1.456158917661588,0,0,0,0,Con expensas
18356,3.0,2.0,80.0,80.0,0.5513263432200031,0,0,0,0,Con expensas
18357,2.0,1.0,43.0,40.0,-1.5333438557229846,0,1,0,1,
18358,3.0,2.0,78.0,70.0,0.0764620205449895,0,0,0,1,Con expensas
18359,2.0,1.0,40.0,40.0,-1.7160456881073147,0,0,0,0,Con expensas
18360,1.0,1.0,55.0,47.0,-1.7001334767258016,1,0,0,1,
18361,3.0,2.0,72.0,67.0,-0.0227663922454038,0,0,0,0,Con expensas
18362,3.0,2.0,92.0,56.0,0.2284879062782679,1,1,0,1,Con expensas
18363,1.0,1.0,61.0,43.0,-1.6971913821652418,0,1,0,0,Con expensas
18364,3.0,2.0,69.0,60.0,0.0357987000486114,0,0,0,0,
18365,3.0,2.0,70.0,64.0,0.1581864104538803,1,0,0,1,
18366,3.0,2.0,73.0,66.3,0.0346146314512963,0,0,0,0,Con expensas
18367,2.0,1.0,38.0,36.0,-1.7294840377047214,0,0,0,0,Con expensas
18368,4.0,3.0,115.0,90.1,2.203767327100876,1,1,0,1,Con expensas
18369,3.0,2.0,79.0,66.0,0.5998361943332,1,1,1,0,Con expensas
18370,1.0,1.0,39.0,36.0,-2.130064295333402,0,0,0,0,
18371,1.0,1.0,22.0,22.0,-2.4705766114281307,0,0,0,0,
18372,3.0,2.0,78.0,68.0,0.2814155528344562,0,1,1,1,
18373,4.0,3.0,178.5,120.0,3.736192334763393,1,0,0,0,
18374,2.0,1.0,46.0,43.0,-1.4253767298425115,1,0,0,0,Con expensas
18375,3.0,2.0,98.0,93.0,1.021407737902997,0,0,0,0,Con expensas
18376,3.0,2.0,70.0,60.0,-0.0541893954864634,1,0,0,0,
18377,2.0,1.0,49.0,46.0,-1.5446354925719497,0,0,0,0,
18378,4.0,4.0,104.0,91.0,2.3738868429085147,1,0,0,0,
18379,1.0,1.0,28.0,28.0,-2.1519140129752063,1,0,0,1,Con expensas
18380,2.0,1.0,45.0,42.0,-1.5414554047129845,0,0,0,0,
18381,1.0,1.0,42.0,39.0,-1.9308282519667608,1,1,0,1,
18382,3.0,2.0,58.0,50.0,-0.2659949285777417,0,0,0,0,
18383,2.0,1.0,53.8,41.0,-1.4471817073089492,0,0,0,0,Con expensas
18384,2.0,1.0,41.0,41.0,-1.6919857394501463,0,0,0,0,Con expensas
18385,1.0,1.0,38.0,35.0,-2.08250142984012,0,1,0,0,
18386,4.0,3.0,180.0,180.0,5.027689082883696,1,0,0,1,
18387,2.0,1.0,38.4,34.0,-1.8064162342397176,0,0,0,0,
18388,4.0,3.0,90.0,80.0,1.5239466327972808,0,1,1,0,Con expensas
18389,4.0,3.0,129.0,113.0,2.5058250927334007,0,0,0,0,
18390,1.0,1.0,23.0,23.0,-2.569774655434868,0,0,0,0,Con expensas
18391,3.0,2.0,67.0,61.0,0.1711504662715634,1,1,0,0,
18392,4.0,3.0,66.0,55.2,0.8266946293414134,0,0,0,1,
18393,3.0,2.0,127.0,124.0,2.356375458983316,0,0,0,1,Con expensas
18394,2.0,1.0,60.0,44.0,-1.2995446265158823,0,0,0,0,Sin expensas
18395,4.0,3.0,74.0,65.0,0.907917829899959,0,0,0,0,
18396,2.0,1.0,47.0,43.0,-1.3634708939602374,0,1,0,1,
18397,5.0,1.0,76.0,74.0,0.6332108749820622,0,0,0,0,
18398,4.0,3.0,72.0,72.0,0.8070716458652216,0,0,0,0,Con expensas
18399,2.0,1.0,42.0,38.0,-1.6562633355224106,1,0,0,0,
18400,3.0,2.0,74.0,68.0,-0.0023282464439674,0,0,0,0,
18401,1.0,1.0,30.0,26.0,-2.2359693851824045,1,1,1,0,
18402,1.0,1.0,35.0,33.0,-2.219934208905701,0,0,0,1,
18403,4.0,3.0,154.0,108.3,4.117252935116973,0,0,1,0,
18404,3.0,2.0,100.0,92.0,0.7850029705790316,0,0,0,0,
18405,2.0,1.0,34.0,34.0,-1.869696951402242,0,0,0,0,Con expensas
18406,4.0,3.0,155.2,115.0,3.031100546306671,1,1,1,0,
18407,3.0,2.0,83.9,55.0,0.1935118016030001,0,0,0,1,
18408,3.0,2.0,40.0,38.0,-0.7699657064303207,0,1,0,1,
18409,4.0,1.0,110.0,90.0,0.7949282360315846,0,0,0,1,
18410,3.0,2.0,128.0,128.0,1.8137654709099127,0,0,0,0,
18411,3.0,2.0,64.0,61.0,0.1447363062727118,1,1,1,1,
18412,3.0,2.0,54.0,51.0,-0.4243324286175083,0,0,0,1,
18413,3.0,2.0,64.0,64.0,-0.1355601529458179,1,0,0,0,
18414,4.0,2.0,102.0,75.0,1.062716513892083,1,0,0,1,Con expensas
18415,1.0,1.0,20.0,20.0,-2.654261341006939,0,0,0,0,
18416,3.0,2.0,52.0,47.0,-0.2977256946475745,0,0,0,0,Con expensas
18417,2.0,1.0,76.0,47.0,-0.8648384964043041,1,0,0,0,Con expensas
18418,1.0,1.0,57.0,32.0,-1.835746032124454,1,0,0,0,
18419,1.0,1.0,34.0,31.0,-2.3205457802313463,1,0,0,0,
18420,2.0,1.0,68.0,44.0,-1.0787533115495764,1,1,0,1,
18421,3.0,2.0,68.0,68.0,-0.1339487921696771,0,0,0,0,Con expensas
18422,2.0,1.0,76.0,43.0,-1.2646663099675333,0,0,0,1,Con expensas
18423,5.0,3.0,134.0,120.0,2.786972256977112,0,0,0,1,Con expensas
18424,7.0,4.0,211.0,191.0,7.293912286337636,1,0,0,1,
18425,3.0,2.0,73.7,61.0,-0.0197853424276777,0,1,0,0,
18426,3.0,2.0,76.0,55.0,-0.148562670134797,0,0,0,0,Con expensas
18427,3.0,2.0,55.0,55.0,-0.2142661930039967,0,0,0,0,
18428,3.0,2.0,68.0,62.0,0.2753545489009635,1,1,0,0,
18429,1.0,1.0,23.0,23.0,-2.484045926950658,0,0,0,0,
18430,2.0,1.0,59.0,43.0,-1.4143119899213918,0,0,0,0,Con expensas
18431,1.0,1.0,26.0,26.0,-2.4058645553153952,0,0,0,0,
18432,5.0,4.0,258.0,180.0,6.082862314375049,1,0,0,1,
18433,3.0,2.0,142.0,75.0,1.1565378821030692,0,1,0,1,Sin expensas
18434,2.0,1.0,32.0,32.0,-1.8615095073910168,0,0,0,0,Con expensas
18435,4.0,3.0,112.3,68.0,1.8879808174473,1,1,0,0,
18436,2.0,1.0,55.0,52.0,-1.1347001839130604,0,1,0,0,
18437,1.0,1.0,39.0,39.0,-1.9967314384751411,0,0,0,1,
18438,3.0,2.0,83.0,71.0,0.5242267252913494,1,1,0,1,
18439,1.0,1.0,36.0,32.0,-2.184157665871666,0,0,0,0,
18440,3.0,2.0,60.0,57.0,-0.3105714111521637,0,0,0,1,
18441,3.0,2.0,109.0,109.0,1.544588076577613,0,0,0,1,Con expensas
18442,3.0,2.0,66.0,54.0,0.1443768859131703,1,1,0,0,Con expensas
18443,5.0,3.0,100.0,70.0,1.603043578324839,0,1,0,1,Con expensas
18444,1.0,1.0,30.0,26.0,-2.3142528472785675,0,1,0,0,
18445,2.0,1.0,57.0,49.0,-1.2179656612584924,0,1,0,1,Bajas expensas
18446,3.0,2.0,104.0,104.0,0.6902587893138424,0,0,0,0,
18447,4.0,3.0,130.0,130.0,2.8772845216311174,1,0,0,1,
18448,2.0,1.0,54.0,54.0,-1.1847773610579737,0,0,0,0,
18449,1.0,1.0,20.0,20.0,-2.55916024607374,0,0,0,0,
18450,2.0,1.0,59.0,41.0,-1.3062456331851058,0,1,0,1,
18451,1.0,1.0,32.0,29.0,-2.283109905804076,0,0,0,0,
18452,2.0,1.0,37.0,37.0,-1.6999271846335082,0,0,0,0,Bajas expensas
18453,3.0,2.0,75.0,63.0,0.701083881691517,1,1,1,1,Con expensas
18454,3.0,2.0,171.0,64.0,1.4706046292699333,0,0,1,1,
18455,3.0,2.0,80.0,68.0,0.0196798462496636,0,0,0,0,Con expensas
18456,4.0,3.0,100.0,98.0,2.598752060994556,1,1,1,0,
18457,3.0,1.0,41.0,38.0,-1.2955919357689392,0,0,0,0,
18458,2.0,1.0,49.2,32.0,-1.5463914644889192,1,0,0,0,Bajas expensas
18459,2.0,1.0,53.0,44.0,-1.280170404699421,1,0,0,0,
18460,2.0,1.0,38.0,36.0,-1.81295423092886,0,0,0,1,Bajas expensas
18461,1.0,1.0,40.0,35.0,-2.024201906416003,1,1,1,0,
18462,2.0,1.0,68.0,60.0,-0.584465770842588,1,0,1,1,
18463,3.0,2.0,72.0,66.0,0.0667809837403211,1,0,0,0,Con expensas
18464,3.0,2.0,62.0,58.0,-0.2298859448240497,0,0,0,0,
18465,4.0,3.0,87.0,79.0,1.1343931209726472,0,0,0,1,Bajas expensas
18466,1.0,1.0,44.2,30.0,-2.1605914378999875,0,0,0,0,
18467,1.0,1.0,34.0,31.0,-2.228976123569872,0,0,0,1,
18468,2.0,1.0,94.0,84.0,0.5444430337620113,1,0,1,1,
18469,2.0,1.0,38.0,38.0,-1.7613052173077697,0,0,0,0,
18470,4.0,3.0,72.0,69.0,1.0080628322707097,1,0,0,0,
18471,3.0,2.0,80.0,60.0,0.0325718713836697,0,0,0,1,Bajas expensas
18472,3.0,2.0,76.0,74.0,0.2525111469891783,0,1,1,1,Bajas expensas
18473,5.0,3.0,177.0,143.0,3.625879340441971,0,1,0,1,
18474,2.0,1.0,47.0,37.0,-1.5030166096299042,1,0,0,1,
18475,2.0,1.0,47.0,42.0,-1.5697637485418394,0,0,0,0,Con expensas
18476,4.0,3.0,70.0,62.0,0.9399289069964588,1,0,0,1,
18477,1.0,1.0,45.0,44.0,-1.8540140905597773,1,0,0,0,
18478,3.0,3.0,56.0,53.7,0.0720907984212801,1,0,0,0,
18479,2.0,1.0,41.0,37.0,-1.616856917953775,0,0,0,0,
18480,2.0,1.0,45.0,40.0,-1.5581315999449867,0,0,0,0,Con expensas
18481,2.0,2.0,67.0,49.0,-0.515829018164129,0,0,0,1,Bajas expensas
18482,3.0,2.0,49.0,49.0,-0.4112295075974581,0,0,0,0,
18483,1.0,1.0,58.0,28.0,-2.0295128738189225,0,0,1,1,Con expensas
18484,5.0,3.0,160.0,88.0,2.396399948556003,0,0,0,0,
18485,1.0,1.0,43.0,30.0,-2.1713970321867406,1,0,0,0,Con expensas
18486,3.0,2.0,76.0,68.0,0.1767828338897918,0,0,0,1,Bajas expensas
